id,stage,model,pid,created,reserved,charged,status,usage,cell
90dd0eaa6d4d4215901751a319b23793,luna,gpt-5.6-luna,3854491,1789206316.3489273,0.0489662,0.00041334,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 48223, ""input_tokens"": 4023, ""input_tokens_details"": {""cache_write_tokens"": 1413, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 65, ""output_tokens_details"": {""reasoning_tokens"": 51}, ""response_id"": ""resp_047ac685bfbcecee006aa51f2dbeb487d19a9ee3b213337d9f"", ""status"": ""completed"", ""total_tokens"": 4088}",amc12a_2003_p1__luna-none-medium__gpt-5.6-luna__seed0
0506a6ec5d3c4abfb744ecc04dc4934d,luna,gpt-5.6-luna,3854519,1789206316.3709145,0.0489036,0.0008623399999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47910, ""input_tokens"": 3994, ""input_tokens_details"": {""cache_write_tokens"": 1384, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 444, ""output_tokens_details"": {""reasoning_tokens"": 367}, ""response_id"": ""resp_06a15857838df3e6006aa51f2dce7487d1b80b4cd1fc7acf76"", ""status"": ""completed"", ""total_tokens"": 4438}",amc12a_2013_p7__luna-none-medium__gpt-5.6-luna__seed0
15a708090d0a4fa6b4de7e14073d9556,luna,gpt-5.6-luna,3854507,1789206316.3836217,0.0489364,0.00042313999999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 48074, ""input_tokens"": 3874, ""input_tokens_details"": {""cache_write_tokens"": 1264, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 98, ""output_tokens_details"": {""reasoning_tokens"": 84}, ""response_id"": ""resp_0532ed18b5713cae006aa51f2dc00887d18e3ae109c7c60a03"", ""status"": ""completed"", ""total_tokens"": 3972}",mathd_numbertheory_221__luna-none-medium__gpt-5.6-luna__seed0
93dd981e4d774340b956f662df68eb22,luna,gpt-5.6-luna,3854544,1789206316.3963625,0.0489292,0.00044434,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 48038, ""input_tokens"": 3866, ""input_tokens_details"": {""cache_write_tokens"": 1256, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 117, ""output_tokens_details"": {""reasoning_tokens"": 21}, ""response_id"": ""resp_08421333e6830a04006aa51f2db99887d1a7a06da6bd10d990"", ""status"": ""completed"", ""total_tokens"": 3983}",mathd_algebra_224__luna-none-medium__gpt-5.6-luna__seed0
31a535dcf35449949786b8baf6aa50b8,luna,gpt-5.6-luna,3854572,1789206316.4091024,0.0489166,0.00177234,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47975, ""input_tokens"": 3936, ""input_tokens_details"": {""cache_write_tokens"": 1326, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1212, ""output_tokens_details"": {""reasoning_tokens"": 1170}, ""response_id"": ""resp_03c52b074e34b4e6006aa51f2dcc6087d1b43e8c08b0240291"", ""status"": ""completed"", ""total_tokens"": 5148}",imo_1983_p6__luna-none-medium__gpt-5.6-luna__seed0
c4c61683e8914e22b9c6ddfd7a49a85f,luna,gpt-5.6-luna,3854525,1789206316.4219754,0.048901799999999995,0.00087194,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47901, ""input_tokens"": 3898, ""input_tokens_details"": {""cache_write_tokens"": 1288, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 468, ""output_tokens_details"": {""reasoning_tokens"": 442}, ""response_id"": ""resp_0fcdf57fa629cf0e006aa51f2dbd7087d1ba430e61a1da20a9"", ""status"": ""completed"", ""total_tokens"": 4366}",mathd_algebra_206__luna-none-medium__gpt-5.6-luna__seed0
e8875ea4fa9a4cdf87af91f18b37fbca,luna,gpt-5.6-luna,3854511,1789206316.437049,0.0488812,0.00040053999999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47798, ""input_tokens"": 3905, ""input_tokens_details"": {""cache_write_tokens"": 1295, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 74, ""output_tokens_details"": {""reasoning_tokens"": 22}, ""response_id"": ""resp_027c03167f74af8c006aa51f2dc46c87d1a7632cf8fb2d1178"", ""status"": ""completed"", ""total_tokens"": 3979}",imo_1963_p5__luna-none-medium__gpt-5.6-luna__seed0
a283163a1cce40f689b0dbaae0e77f05,luna,gpt-5.6-luna,3854539,1789206316.4494205,0.048872399999999996,0.00040854,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47754, ""input_tokens"": 3903, ""input_tokens_details"": {""cache_write_tokens"": 1293, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 81, ""output_tokens_details"": {""reasoning_tokens"": 46}, ""response_id"": ""resp_0f9cfa5557c46467006aa51f2dc1e487d1937ebd049da79385"", ""status"": ""completed"", ""total_tokens"": 3984}",amc12a_2016_p2__luna-none-medium__gpt-5.6-luna__seed0
743059cc79444ca8980a81abe8016c6e,luna,gpt-5.6-luna,3854495,1789206316.4570801,0.0490218,0.00164174,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 48501, ""input_tokens"": 4225, ""input_tokens_details"": {""cache_write_tokens"": 1615, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1055, ""output_tokens_details"": {""reasoning_tokens"": 971}, ""response_id"": ""resp_0b5dc1c4dcac8b06006aa51f2dbd7887d1b9dc93caccc9906f"", ""status"": ""completed"", ""total_tokens"": 5280}",induction_pord1p1on2powklt5on2__luna-none-medium__gpt-5.6-luna__seed0
18f20f7a9c0d473686cab53a4d6053aa,luna,gpt-5.6-luna,3854559,1789206316.4636114,0.048987199999999995,0.00068134,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 48328, ""input_tokens"": 4067, ""input_tokens_details"": {""cache_write_tokens"": 1457, ""cached_tokens"": 2607}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 281, ""output_tokens_details"": {""reasoning_tokens"": 177}, ""response_id"": ""resp_0d4dddc120fda8f6006aa51f2dba3c87d19095903dd9fd87c3"", ""status"": ""completed"", ""total_tokens"": 4348}",amc12a_2017_p7__luna-none-medium__gpt-5.6-luna__seed0
