id,stage,model,pid,created,reserved,charged,status,usage,cell
7c2f965d9598490d89ce532d1adbd5bd,writer_pilot,gpt-5.6-luna,414261,1789326213.2983315,0.0202798,0.0013876,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 52247, ""input_tokens"": 5618, ""input_tokens_details"": {""cache_write_tokens"": 5615, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 220, ""output_tokens_details"": {""reasoning_tokens"": 162}, ""response_id"": ""resp_0ca9b84de4b57e0f006aa6f3867c5487d18cf8d8205a113b5d"", ""status"": ""completed"", ""total_tokens"": 5838}",writer_pilot__control__curator__amc12a_2020_p13__seed0
1dee8c9255674cf98f63c5db7c54121a,writer_pilot,gpt-5.6-luna,414265,1789326213.3220327,0.0198518,0.0011844,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 50107, ""input_tokens"": 4704, ""input_tokens_details"": {""cache_write_tokens"": 4701, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 203, ""output_tokens_details"": {""reasoning_tokens"": 148}, ""response_id"": ""resp_0ec97622543d931f006aa6f38677e087d19ef864e2da62a133"", ""status"": ""completed"", ""total_tokens"": 4907}",writer_pilot__control__curator__amc12b_2004_p3__seed0
7c730d25cac54fc2a8aa862c30dfc32c,writer_pilot,gpt-5.6-luna,414255,1789326213.3320777,0.0199,0.0013755999999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 50348, ""input_tokens"": 4802, ""input_tokens_details"": {""cache_write_tokens"": 4799, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 346, ""output_tokens_details"": {""reasoning_tokens"": 291}, ""response_id"": ""resp_0943c5f4a7c54318006aa6f386a24887d19ef308e6cb9b4390"", ""status"": ""completed"", ""total_tokens"": 5148}",writer_pilot__control__curator__aime_1984_p1__seed0
0a6c258e36f84d79bdc5eea5294a17c0,writer_pilot,gpt-5.6-luna,414257,1789326213.3543503,0.0199162,0.0011224,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 50429, ""input_tokens"": 4856, ""input_tokens_details"": {""cache_write_tokens"": 4853, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 126, ""output_tokens_details"": {""reasoning_tokens"": 73}, ""response_id"": ""resp_099e3633bb6ea15b006aa6f386a47087d1855d008ee2daaff6"", ""status"": ""completed"", ""total_tokens"": 4982}",writer_pilot__control__curator__amc12_2000_p1__seed0
c11aa2e65d9942169e1d6aa70ca9672c,writer_pilot,gpt-5.6-luna,414257,1789326218.8216846,0.020199,0.0011988,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 51843, ""input_tokens"": 5316, ""input_tokens_details"": {""cache_write_tokens"": 5313, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 113, ""output_tokens_details"": {""reasoning_tokens"": 69}, ""response_id"": ""resp_08f67c59e7eea06b006aa6f38b073c87d191192de00aebf5ae"", ""status"": ""completed"", ""total_tokens"": 5429}",writer_pilot__control__curator__amc12_2000_p1__seed0
ded49d52e3be4193a1658a4dabf819b3,writer_pilot,gpt-5.6-luna,414265,1789326219.311064,0.020232399999999998,0.0014806,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 52010, ""input_tokens"": 5297, ""input_tokens_details"": {""cache_write_tokens"": 5294, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 351, ""output_tokens_details"": {""reasoning_tokens"": 87}, ""response_id"": ""resp_083c1a79fcac66da006aa6f38b7b3487d18b8a6924e39c41bd"", ""status"": ""completed"", ""total_tokens"": 5648}",writer_pilot__control__curator__amc12b_2004_p3__seed0
36f7cb846057422eb1bc62b7f32697b4,writer_pilot,gpt-5.6-luna,414261,1789326219.790241,0.020961599999999997,0.0016075999999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 55656, ""input_tokens"": 6850, ""input_tokens_details"": {""cache_write_tokens"": 6847, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 198, ""output_tokens_details"": {""reasoning_tokens"": 126}, ""response_id"": ""resp_0cdf8dfc2aead117006aa6f38bf74087d1a2a47fb0deb3fa2e"", ""status"": ""completed"", ""total_tokens"": 7048}",writer_pilot__control__curator__amc12a_2020_p13__seed0
698120ec2ba84af2ad6928153f3c3fb1,writer_pilot,gpt-5.6-luna,414255,1789326221.2154038,0.020224,0.0015861999999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 51968, ""input_tokens"": 5225, ""input_tokens_details"": {""cache_write_tokens"": 5222, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 451, ""output_tokens_details"": {""reasoning_tokens"": 400}, ""response_id"": ""resp_04ab0704daa89feb006aa6f38d693087d19fab1006fb833e87"", ""status"": ""completed"", ""total_tokens"": 5676}",writer_pilot__control__curator__aime_1984_p1__seed0
7efcad96b87b4220a853e5eccc443699,writer_pilot,gpt-5.6-luna,414257,1789326222.3952498,0.0206394,0.0019067999999999997,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 54045, ""input_tokens"": 6084, ""input_tokens_details"": {""cache_write_tokens"": 6081, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 575, ""output_tokens_details"": {""reasoning_tokens"": 321}, ""response_id"": ""resp_07b2533945438b33006aa6f38e8f0487d1a14128c476c5ef1a"", ""status"": ""completed"", ""total_tokens"": 6659}",writer_pilot__control__curator__amc12_2000_p1__seed0
49b5709e936a476199bd1ee8a20a83a0,writer_pilot,gpt-5.6-luna,414261,1789326223.38152,0.0216504,0.002157,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 59100, ""input_tokens"": 8109, ""input_tokens_details"": {""cache_write_tokens"": 8106, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 446, ""output_tokens_details"": {""reasoning_tokens"": 260}, ""response_id"": ""resp_05cb366c0eda30ec006aa6f38f8c7887d185aa5c9ede0d7d39"", ""status"": ""completed"", ""total_tokens"": 8555}",writer_pilot__control__curator__amc12a_2020_p13__seed0
1d3dc9cde835485d8265161d6574ced3,writer_pilot,gpt-5.6-luna,414255,1789326227.9978273,0.020923999999999998,0.001862,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 55468, ""input_tokens"": 6514, ""input_tokens_details"": {""cache_write_tokens"": 6511, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 466, ""output_tokens_details"": {""reasoning_tokens"": 225}, ""response_id"": ""resp_071a7862a967e778006aa6f394229487d1a87a30b91804f843"", ""status"": ""completed"", ""total_tokens"": 6980}",writer_pilot__control__curator__aime_1984_p1__seed0
c01924a1f2a1449baa244dcd1742c78b,writer_pilot,gpt-5.6-luna,414902,1789326238.4269116,0.0218912,0.0025268,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 60304, ""input_tokens"": 8110, ""input_tokens_details"": {""cache_write_tokens"": 8107, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 754, ""output_tokens_details"": {""reasoning_tokens"": 223}, ""response_id"": ""resp_08db67132434f214006aa6f39ef72487d1a046f95ccd9addc5"", ""status"": ""completed"", ""total_tokens"": 8864}",writer_pilot__control__reducer__batch0__seed0
6ebae515955e405bb1908b204db3fdab,writer_pilot,gpt-5.6-luna,415321,1789326249.339465,0.0197034,0.0011133999999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 49365, ""input_tokens"": 4577, ""input_tokens_details"": {""cache_write_tokens"": 4574, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 165, ""output_tokens_details"": {""reasoning_tokens"": 125}, ""response_id"": ""resp_01d1a91133ed6b17006aa6f3a9ed7887d197683ecb26ae3ea4"", ""status"": ""completed"", ""total_tokens"": 4742}",writer_pilot__candidate__curator__amc12a_2020_p13__seed0
8ed9dedd782b4ae5a502edbc39089e24,writer_pilot,gpt-5.6-luna,415315,1789326249.3686771,0.0193254,0.0009493999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47475, ""input_tokens"": 3775, ""input_tokens_details"": {""cache_write_tokens"": 3772, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 162, ""output_tokens_details"": {""reasoning_tokens"": 122}, ""response_id"": ""resp_048175b93874ba7e006aa6f3a9e75487d1b0c6e50fdedc0170"", ""status"": ""completed"", ""total_tokens"": 3937}",writer_pilot__candidate__curator__aime_1984_p1__seed0
b1a769a23b494da4873dc8d55b2071a9,writer_pilot,gpt-5.6-luna,415317,1789326249.3763032,0.019340999999999997,0.0009073999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47553, ""input_tokens"": 3829, ""input_tokens_details"": {""cache_write_tokens"": 3826, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 118, ""output_tokens_details"": {""reasoning_tokens"": 89}, ""response_id"": ""resp_0d4b294109ea0993006aa6f3a9ec1887d1b88ca8ea82308d81"", ""status"": ""completed"", ""total_tokens"": 3947}",writer_pilot__candidate__curator__amc12_2000_p1__seed0
e31dba1996e543398502732c1e4be3f4,writer_pilot,gpt-5.6-luna,415325,1789326249.3886886,0.019276599999999998,0.0009234,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47231, ""input_tokens"": 3669, ""input_tokens_details"": {""cache_write_tokens"": 3666, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 158, ""output_tokens_details"": {""reasoning_tokens"": 121}, ""response_id"": ""resp_0d56b93634dfe333006aa6f3a9eb3887d1948a0888f47b6c16"", ""status"": ""completed"", ""total_tokens"": 3827}",writer_pilot__candidate__curator__amc12b_2004_p3__seed0
6a22b05f201944b78b1bcdb0780f5311,writer_pilot,gpt-5.6-luna,415325,1789326253.6797252,0.019521999999999998,0.0012114,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 48458, ""input_tokens"": 3993, ""input_tokens_details"": {""cache_write_tokens"": 3990, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 344, ""output_tokens_details"": {""reasoning_tokens"": 135}, ""response_id"": ""resp_0bd84570fea7dd05006aa6f3ae93cc87d18535257052b8ced9"", ""status"": ""completed"", ""total_tokens"": 4337}",writer_pilot__candidate__curator__amc12b_2004_p3__seed0
b14372a2cc5c4c21b55069d78578d216,writer_pilot,gpt-5.6-luna,415317,1789326253.7076783,0.019634199999999997,0.0011852,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 49019, ""input_tokens"": 4282, ""input_tokens_details"": {""cache_write_tokens"": 4279, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 274, ""output_tokens_details"": {""reasoning_tokens"": 247}, ""response_id"": ""resp_0c83081653c61a97006aa6f3addc8487d1ae1a1825d0654ab3"", ""status"": ""completed"", ""total_tokens"": 4556}",writer_pilot__candidate__curator__amc12_2000_p1__seed0
09f6027ac97548078a2ec8285c8ae2a6,writer_pilot,gpt-5.6-luna,415321,1789326253.8908978,0.020127399999999997,0.0012527999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 51485, ""input_tokens"": 5346, ""input_tokens_details"": {""cache_write_tokens"": 5343, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 153, ""output_tokens_details"": {""reasoning_tokens"": 107}, ""response_id"": ""resp_0d7630e11d8c2566006aa6f3ae079487d195be7c64317e5fc5"", ""status"": ""completed"", ""total_tokens"": 5499}",writer_pilot__candidate__curator__amc12a_2020_p13__seed0
a6c024a392c94d9282de961cecf59db9,writer_pilot,gpt-5.6-luna,415315,1789326254.054006,0.0195438,0.0011765999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 48567, ""input_tokens"": 4065, ""input_tokens_details"": {""cache_write_tokens"": 4062, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 303, ""output_tokens_details"": {""reasoning_tokens"": 269}, ""response_id"": ""resp_0e8a94b5738c572f006aa6f3ae3b0487d1b8c97c826f8b4b88"", ""status"": ""completed"", ""total_tokens"": 4368}",writer_pilot__candidate__curator__aime_1984_p1__seed0
fe69ffd6d75b4ae6a713c98b2631a2d2,writer_pilot,gpt-5.6-luna,415321,1789326256.813492,0.020691,0.0016495999999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 54303, ""input_tokens"": 6442, ""input_tokens_details"": {""cache_write_tokens"": 6439, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 301, ""output_tokens_details"": {""reasoning_tokens"": 141}, ""response_id"": ""resp_09d703f40aa13894006aa6f3b1036887d1a67d7979d9de520d"", ""status"": ""completed"", ""total_tokens"": 6743}",writer_pilot__candidate__curator__amc12a_2020_p13__seed0
